collectionDate,siteID,feature,featureSecondary,value
2009-04-01,32,phosphate,Undiluted,NULL
2009-04-01,37,phosphate,Undiluted,NULL
2009-04-01,38,phosphate,Undiluted,NULL
2009-04-01,40,phosphate,Undiluted,NULL
2009-04-01,41,phosphate,Undiluted,NULL
2009-04-01,44,phosphate,Undiluted,NULL
2009-04-01,45,phosphate,Undiluted,NULL
2009-04-01,50,phosphate,Undiluted,NULL
2009-04-01,53,phosphate,Undiluted,NULL
2009-04-01,60,phosphate,Undiluted,NULL
2009-04-01,A,phosphate,Undiluted,NULL
2009-04-01,F,phosphate,Undiluted,NULL
2009-04-01,O,phosphate,Undiluted,NULL
2009-04-01,V,phosphate,Undiluted,NULL
2009-04-01,"Lac N",phosphate,Undiluted,NULL
2009-04-01,"Lac S",phosphate,Undiluted,NULL
2009-08-01,1,phosphate,Undiluted,NULL
2009-08-01,5,phosphate,Undiluted,NULL
2009-08-01,6,phosphate,Undiluted,NULL
2009-08-01,9,phosphate,Undiluted,NULL
2009-08-01,9,phosphate,Undiluted,NULL
2009-08-01,12,phosphate,Undiluted,NULL
2009-08-01,24,phosphate,Undiluted,NULL
2009-08-01,32,phosphate,Undiluted,NULL
2009-08-01,36,phosphate,Undiluted,NULL
2009-08-01,37,phosphate,Undiluted,NULL
2009-08-01,38,phosphate,Undiluted,NULL
2009-08-01,40,phosphate,Undiluted,NULL
2009-08-01,41,phosphate,Undiluted,0
2009-08-01,44,phosphate,Undiluted,NULL
2009-08-01,45,phosphate,Undiluted,NULL
2009-08-01,50,phosphate,Undiluted,NULL
2009-08-01,53,phosphate,Undiluted,NULL
2009-08-01,60,phosphate,Undiluted,NULL
2009-08-01,A,phosphate,Undiluted,NULL
2009-08-01,F,phosphate,Undiluted,NULL
2009-08-01,I,phosphate,Undiluted,NULL
2009-08-01,O,phosphate,Undiluted,NULL
2009-08-01,V,phosphate,Undiluted,NULL
2009-08-01,"Lac S",phosphate,Undiluted,NULL
2009-12-01,5,phosphate,Undiluted,NULL
2009-12-01,6,phosphate,Undiluted,NULL
2009-12-01,9,phosphate,Undiluted,NULL
2009-12-01,9,phosphate,Undiluted,NULL
2009-12-01,12,phosphate,Undiluted,NULL
2009-12-01,18,phosphate,Undiluted,NULL
2009-12-01,24,phosphate,Undiluted,NULL
2009-12-01,32,phosphate,Undiluted,NULL
2009-12-01,36,phosphate,Undiluted,NULL
2009-12-01,37,phosphate,Undiluted,NULL
2009-12-01,38,phosphate,Undiluted,NULL
2009-12-01,40,phosphate,Undiluted,NULL
2009-12-01,41,phosphate,Undiluted,NULL
2009-12-01,44,phosphate,Undiluted,NULL
2009-12-01,45,phosphate,Undiluted,NULL
2009-12-01,48,phosphate,Undiluted,NULL
2009-12-01,50,phosphate,Undiluted,NULL
2009-12-01,53,phosphate,Undiluted,NULL
2009-12-01,60,phosphate,Undiluted,NULL
2009-12-01,A,phosphate,Undiluted,NULL
2009-12-01,F,phosphate,Undiluted,NULL
2009-12-01,I,phosphate,Undiluted,NULL
2009-12-01,O,phosphate,Undiluted,NULL
2009-12-01,V,phosphate,Undiluted,NULL
2009-12-01,"Lac S",phosphate,Undiluted,NULL
2010-04-01,1,phosphate,Undiluted,0.1
2010-04-01,2,phosphate,Undiluted,0.3
2010-04-01,5,phosphate,Undiluted,16
2010-04-01,6,phosphate,Undiluted,NULL
2010-04-01,9,phosphate,Undiluted,NULL
2010-04-01,9,phosphate,Undiluted,NULL
2010-04-01,12,phosphate,Undiluted,0.6
2010-04-01,24,phosphate,Undiluted,NULL
2010-04-01,32,phosphate,Undiluted,1.8
2010-04-01,37,phosphate,Undiluted,NULL
2010-04-01,38,phosphate,Undiluted,0.3
2010-04-01,40,phosphate,Undiluted,NULL
2010-04-01,41,phosphate,Undiluted,2.5
2010-04-01,44,phosphate,Undiluted,1.4
2010-04-01,45,phosphate,Undiluted,1.1
2010-04-01,50,phosphate,Undiluted,NULL
2010-04-01,53,phosphate,Undiluted,NULL
2010-04-01,60,phosphate,Undiluted,2.9
2010-04-01,A,phosphate,Undiluted,NULL
2010-04-01,F,phosphate,Undiluted,NULL
2010-04-01,I,phosphate,Undiluted,NULL
2010-04-01,O,phosphate,Undiluted,NULL
2010-04-01,V,phosphate,Undiluted,NULL
2010-04-01,"Lac S",phosphate,Undiluted,0.8
2010-04-01,PF,phosphate,Undiluted,51.8
2010-12-01,9,phosphate,Undiluted,NULL
2010-12-01,9,phosphate,Undiluted,NULL
2010-12-01,12,phosphate,Undiluted,NULL
2010-12-01,24,phosphate,Undiluted,NULL
2010-12-01,32,phosphate,Undiluted,NULL
2010-12-01,36,phosphate,Undiluted,NULL
2010-12-01,36,phosphate,Undiluted,NULL
2010-12-01,37,phosphate,Undiluted,NULL
2010-12-01,38,phosphate,Undiluted,NULL
2010-12-01,40,phosphate,Undiluted,NULL
2010-12-01,41,phosphate,Undiluted,NULL
2010-12-01,44,phosphate,Undiluted,NULL
2010-12-01,45,phosphate,Undiluted,NULL
2010-12-01,48,phosphate,Undiluted,NULL
2010-12-01,50,phosphate,Undiluted,NULL
2010-12-01,53,phosphate,Undiluted,NULL
2010-12-01,60,phosphate,Undiluted,NULL
2010-12-01,A,phosphate,Undiluted,NULL
2010-12-01,F,phosphate,Undiluted,NULL
2010-12-01,G,phosphate,Undiluted,NULL
2010-12-01,I,phosphate,Undiluted,NULL
2010-12-01,O,phosphate,Undiluted,NULL
2010-12-01,V,phosphate,Undiluted,NULL
2010-12-01,"Lac S",phosphate,Undiluted,NULL
2011-04-01,5,phosphate,Undiluted,NULL
2011-04-01,6,phosphate,Undiluted,NULL
2011-04-01,9,phosphate,Undiluted,NULL
2011-04-01,9,phosphate,Undiluted,NULL
2011-04-01,12,phosphate,Undiluted,NULL
2011-04-01,24,phosphate,Undiluted,NULL
2011-04-01,32,phosphate,Undiluted,NULL
2011-04-01,37,phosphate,Undiluted,NULL
2011-04-01,38,phosphate,Undiluted,NULL
2011-04-01,40,phosphate,Undiluted,NULL
2011-04-01,41,phosphate,Undiluted,NULL
2011-04-01,44,phosphate,Undiluted,NULL
2011-04-01,45,phosphate,Undiluted,NULL
2011-04-01,50,phosphate,Undiluted,NULL
2011-04-01,53,phosphate,Undiluted,NULL
2011-04-01,60,phosphate,Undiluted,NULL
2011-04-01,A,phosphate,Undiluted,NULL
2011-04-01,F,phosphate,Undiluted,NULL
2011-04-01,G,phosphate,Undiluted,NULL
2011-04-01,I,phosphate,Undiluted,NULL
2011-04-01,O,phosphate,Undiluted,NULL
2011-04-01,V,phosphate,Undiluted,NULL
2011-04-01,"Lac S",phosphate,Undiluted,NULL
2011-04-01,ADS,phosphate,Undiluted,NULL
2011-04-01,KR,phosphate,Undiluted,NULL
2007-11-01,9,sulfate,Undiluted,2198.8
2007-11-01,10,sulfate,Undiluted,NULL
2007-11-01,11,sulfate,Undiluted,NULL
2007-11-01,12,sulfate,Undiluted,2219.6
2007-11-01,13,sulfate,Undiluted,NULL
2007-11-01,14,sulfate,Undiluted,NULL
2007-11-01,15,sulfate,Undiluted,NULL
2007-11-01,23,sulfate,Undiluted,NULL
2007-11-01,24,sulfate,Undiluted,2179.2
2007-11-01,32,sulfate,Undiluted,2421.8
2007-11-01,41,sulfate,Undiluted,2267.4
2007-11-01,42,sulfate,Undiluted,NULL
2007-11-01,44,sulfate,Undiluted,2450
2007-11-01,45,sulfate,Undiluted,2321.2
2007-11-01,50,sulfate,Undiluted,2293.2
2007-11-01,51,sulfate,Undiluted,NULL
2007-11-01,52,sulfate,Undiluted,NULL
2007-11-01,53,sulfate,Undiluted,2250.6
2007-11-01,60,sulfate,Undiluted,2161.8
2008-05-01,1,sulfate,Undiluted,3560
2008-05-01,2,sulfate,Undiluted,3046
2008-05-01,3,sulfate,Undiluted,5502
2008-05-01,4,sulfate,Undiluted,5662
2008-05-01,5,sulfate,Undiluted,5956
2008-05-01,6,sulfate,Undiluted,5904
2008-05-01,7,sulfate,Undiluted,5768
2008-05-01,9,sulfate,Undiluted,5240
2008-05-01,12,sulfate,Undiluted,5820
2008-05-01,24,sulfate,Undiluted,5864
2008-05-01,32,sulfate,Undiluted,6256
2008-05-01,36,sulfate,Undiluted,NULL
2008-05-01,37,sulfate,Undiluted,NULL
2008-05-01,38,sulfate,Undiluted,5756
2008-05-01,39,sulfate,Undiluted,NULL
2008-05-01,40,sulfate,Undiluted,5946
2008-05-01,41,sulfate,Undiluted,4962
2008-05-01,45,sulfate,Undiluted,5746
2008-05-01,50,sulfate,Undiluted,5742
2008-05-01,53,sulfate,Undiluted,5964
2008-05-01,60,sulfate,Undiluted,3492
2008-05-01,A,sulfate,Undiluted,NULL
2008-05-01,F,sulfate,Undiluted,NULL
2008-05-01,G,sulfate,Undiluted,NULL
2008-05-01,I,sulfate,Undiluted,NULL
2008-05-01,J,sulfate,Undiluted,NULL
2008-05-01,K,sulfate,Undiluted,NULL
2008-05-01,L,sulfate,Undiluted,NULL
2008-05-01,O,sulfate,Undiluted,NULL
2008-05-01,P,sulfate,Undiluted,NULL
2008-05-01,R,sulfate,Undiluted,NULL
2008-05-01,V,sulfate,Undiluted,NULL
2008-11-01,9,sulfate,Undiluted,2134
2008-11-01,12,sulfate,Undiluted,NULL
2008-11-01,24,sulfate,Undiluted,NULL
2008-11-01,32,sulfate,Undiluted,2289
2008-11-01,37,sulfate,Undiluted,3583
2008-11-01,38,sulfate,Undiluted,2228
2008-11-01,40,sulfate,Undiluted,1914
2008-11-01,41,sulfate,Undiluted,2288
2008-11-01,44,sulfate,Undiluted,2082
2008-11-01,45,sulfate,Undiluted,2368
2008-11-01,50,sulfate,Undiluted,2031
2008-11-01,53,sulfate,Undiluted,2369
2008-11-01,A,sulfate,Undiluted,2306
2008-11-01,F,sulfate,Undiluted,2211
2008-11-01,G,sulfate,Undiluted,2338
2008-11-01,I,sulfate,Undiluted,1989
2008-11-01,O,sulfate,Undiluted,1882
2008-11-01,T,sulfate,Undiluted,2264
2008-11-01,V,sulfate,Undiluted,2326
2009-04-01,1,sulfate,Undiluted,2556
2009-04-01,2,sulfate,Undiluted,2508
2009-04-01,4,sulfate,Undiluted,2522
2009-04-01,5,sulfate,Undiluted,2504
2009-04-01,6,sulfate,Undiluted,2616
2009-04-01,9,sulfate,Undiluted,2612
2009-04-01,12,sulfate,Undiluted,2606
2009-04-01,24,sulfate,Undiluted,2634
2009-04-01,32,sulfate,Undiluted,2646
2009-04-01,37,sulfate,Undiluted,2576
2009-04-01,38,sulfate,Undiluted,2574
2009-04-01,40,sulfate,Undiluted,2564
2009-04-01,41,sulfate,Undiluted,2560
2009-04-01,44,sulfate,Undiluted,2584
2009-04-01,45,sulfate,Undiluted,2592
2009-04-01,50,sulfate,Undiluted,2480
2009-04-01,53,sulfate,Undiluted,2596
2009-04-01,60,sulfate,Undiluted,2638
2009-04-01,A,sulfate,Undiluted,2416
2009-04-01,F,sulfate,Undiluted,2448
2009-04-01,O,sulfate,Undiluted,2502
2009-04-01,V,sulfate,Undiluted,2492
2009-04-01,"Lac N",sulfate,Undiluted,2500
2009-04-01,"Lac S",sulfate,Undiluted,2680
2009-08-01,1,sulfate,Undiluted,1488
2009-08-01,5,sulfate,Undiluted,1451
2009-08-01,6,sulfate,Undiluted,1430
2009-08-01,9,sulfate,Undiluted,1468
2009-08-01,9,sulfate,Undiluted,1433
2009-08-01,12,sulfate,Undiluted,1587
2009-08-01,24,sulfate,Undiluted,1412
2009-08-01,32,sulfate,Undiluted,1647
2009-08-01,36,sulfate,Undiluted,1435
2009-08-01,37,sulfate,Undiluted,1532
2009-08-01,38,sulfate,Undiluted,1490
2009-08-01,40,sulfate,Undiluted,1506
2009-08-01,41,sulfate,Undiluted,1677
2009-08-01,44,sulfate,Undiluted,1675
2009-08-01,45,sulfate,Undiluted,1910
2009-08-01,50,sulfate,Undiluted,1568
2009-08-01,53,sulfate,Undiluted,1482
2009-08-01,60,sulfate,Undiluted,1403
2009-08-01,A,sulfate,Undiluted,1455
2009-08-01,F,sulfate,Undiluted,1431
2009-08-01,I,sulfate,Undiluted,1195
2009-08-01,O,sulfate,Undiluted,1640
2009-08-01,V,sulfate,Undiluted,1564
2009-08-01,"Lac S",sulfate,Undiluted,1377
2009-12-01,5,sulfate,Undiluted,1986
2009-12-01,6,sulfate,Undiluted,1958
2009-12-01,9,sulfate,Undiluted,1872
2009-12-01,9,sulfate,Undiluted,1912
2009-12-01,12,sulfate,Undiluted,1790
2009-12-01,18,sulfate,Undiluted,1907
2009-12-01,24,sulfate,Undiluted,1881
2009-12-01,32,sulfate,Undiluted,1899
2009-12-01,36,sulfate,Undiluted,1842
2009-12-01,37,sulfate,Undiluted,1824
2009-12-01,38,sulfate,Undiluted,1906
2009-12-01,40,sulfate,Undiluted,1821
2009-12-01,41,sulfate,Undiluted,1784
2009-12-01,44,sulfate,Undiluted,1785
2009-12-01,45,sulfate,Undiluted,1668
2009-12-01,48,sulfate,Undiluted,1950
2009-12-01,50,sulfate,Undiluted,1623
2009-12-01,53,sulfate,Undiluted,1858
2009-12-01,60,sulfate,Undiluted,1777
2009-12-01,A,sulfate,Undiluted,1711
2009-12-01,F,sulfate,Undiluted,1689
2009-12-01,I,sulfate,Undiluted,1916
2009-12-01,O,sulfate,Undiluted,1798
2009-12-01,V,sulfate,Undiluted,1863
2009-12-01,"Lac S",sulfate,Undiluted,1815
2010-04-01,1,sulfate,Undiluted,2572
2010-04-01,2,sulfate,Undiluted,2564
2010-04-01,5,sulfate,Undiluted,2606
2010-04-01,6,sulfate,Undiluted,2558
2010-04-01,9,sulfate,Undiluted,2246
2010-04-01,9,sulfate,Undiluted,2426
2010-04-01,12,sulfate,Undiluted,2471
2010-04-01,24,sulfate,Undiluted,2485
2010-04-01,32,sulfate,Undiluted,2351
2010-04-01,37,sulfate,Undiluted,2414
2010-04-01,38,sulfate,Undiluted,2522
2010-04-01,40,sulfate,Undiluted,2562
2010-04-01,41,sulfate,Undiluted,2110
2010-04-01,44,sulfate,Undiluted,2211
2010-04-01,45,sulfate,Undiluted,2589
2010-04-01,50,sulfate,Undiluted,2018
2010-04-01,53,sulfate,Undiluted,2509
2010-04-01,60,sulfate,Undiluted,2314
2010-04-01,A,sulfate,Undiluted,2431
2010-04-01,F,sulfate,Undiluted,2728
2010-04-01,I,sulfate,Undiluted,2615
2010-04-01,O,sulfate,Undiluted,2452
2010-04-01,V,sulfate,Undiluted,2671
2010-04-01,"Lac S",sulfate,Undiluted,2385
2010-04-01,PF,sulfate,Undiluted,2378
2010-12-01,9,sulfate,Undiluted,2645
2010-12-01,9,sulfate,Undiluted,2632
2010-12-01,12,sulfate,Undiluted,2371
2010-12-01,24,sulfate,Undiluted,2566
2010-12-01,32,sulfate,Undiluted,2539
2010-12-01,36,sulfate,Undiluted,2590
2010-12-01,36,sulfate,Undiluted,2490
2010-12-01,37,sulfate,Undiluted,2438
2010-12-01,38,sulfate,Undiluted,2477
2010-12-01,40,sulfate,Undiluted,2497
2010-12-01,41,sulfate,Undiluted,2600
2010-12-01,44,sulfate,Undiluted,2564
2010-12-01,45,sulfate,Undiluted,2610
2010-12-01,48,sulfate,Undiluted,2585
2010-12-01,50,sulfate,Undiluted,2667
2010-12-01,53,sulfate,Undiluted,2602
2010-12-01,60,sulfate,Undiluted,2633
2010-12-01,A,sulfate,Undiluted,2603
2010-12-01,F,sulfate,Undiluted,2503
2010-12-01,G,sulfate,Undiluted,2473
2010-12-01,I,sulfate,Undiluted,2472
2010-12-01,O,sulfate,Undiluted,2651
2010-12-01,V,sulfate,Undiluted,2641
2010-12-01,"Lac S",sulfate,Undiluted,2527
2011-04-01,5,sulfate,Undiluted,2351
2011-04-01,6,sulfate,Undiluted,2592
2011-04-01,9,sulfate,Undiluted,2246
2011-04-01,9,sulfate,Undiluted,2584
2011-04-01,12,sulfate,Undiluted,2485
2011-04-01,24,sulfate,Undiluted,2596
2011-04-01,32,sulfate,Undiluted,2431
2011-04-01,37,sulfate,Undiluted,2480
2011-04-01,38,sulfate,Undiluted,2522
2011-04-01,40,sulfate,Undiluted,2615
2011-04-01,41,sulfate,Undiluted,2558
2011-04-01,44,sulfate,Undiluted,2671
2011-04-01,45,sulfate,Undiluted,2110
2011-04-01,50,sulfate,Undiluted,2414
2011-04-01,53,sulfate,Undiluted,2471
2011-04-01,60,sulfate,Undiluted,2351
2011-04-01,A,sulfate,Undiluted,2246
2011-04-01,F,sulfate,Undiluted,2471
2011-04-01,G,sulfate,Undiluted,2414
2011-04-01,I,sulfate,Undiluted,2558
2011-04-01,O,sulfate,Undiluted,2426
2011-04-01,V,sulfate,Undiluted,2452
2011-04-01,"Lac S",sulfate,Undiluted,2606
2011-04-01,ADS,sulfate,Undiluted,2728
2011-04-01,KR,sulfate,Undiluted,2485
2007-11-01,9,calcium,Undiluted,598
2007-11-01,10,calcium,Undiluted,NULL
2007-11-01,11,calcium,Undiluted,NULL
2007-11-01,12,calcium,Undiluted,522
2007-11-01,13,calcium,Undiluted,NULL
2007-11-01,14,calcium,Undiluted,NULL
2007-11-01,15,calcium,Undiluted,NULL
2007-11-01,23,calcium,Undiluted,NULL
2007-11-01,24,calcium,Undiluted,616
2007-11-01,32,calcium,Undiluted,544
2007-11-01,41,calcium,Undiluted,586
2007-11-01,42,calcium,Undiluted,NULL
2007-11-01,44,calcium,Undiluted,676
2007-11-01,45,calcium,Undiluted,532
2007-11-01,50,calcium,Undiluted,554
2007-11-01,51,calcium,Undiluted,NULL
2007-11-01,52,calcium,Undiluted,NULL
2007-11-01,53,calcium,Undiluted,506
2007-11-01,60,calcium,Undiluted,594
2008-05-01,1,calcium,Undiluted,862
2008-05-01,2,calcium,Undiluted,734
2008-05-01,3,calcium,Undiluted,816
2008-05-01,4,calcium,Undiluted,778
2008-05-01,5,calcium,Undiluted,888
2008-05-01,6,calcium,Undiluted,744
2008-05-01,7,calcium,Undiluted,904
2008-05-01,9,calcium,Undiluted,776
2008-05-01,12,calcium,Undiluted,856
2008-05-01,24,calcium,Undiluted,930
2008-05-01,32,calcium,Undiluted,900
2008-05-01,36,calcium,Undiluted,NULL
2008-05-01,37,calcium,Undiluted,850
2008-05-01,38,calcium,Undiluted,958
2008-05-01,39,calcium,Undiluted,NULL
2008-05-01,40,calcium,Undiluted,982
2008-05-01,41,calcium,Undiluted,902
2008-05-01,45,calcium,Undiluted,954
2008-05-01,50,calcium,Undiluted,968
2008-05-01,53,calcium,Undiluted,978
2008-05-01,60,calcium,Undiluted,1084
2008-05-01,A,calcium,Undiluted,NULL
2008-05-01,F,calcium,Undiluted,NULL
2008-05-01,G,calcium,Undiluted,NULL
2008-05-01,I,calcium,Undiluted,NULL
2008-05-01,J,calcium,Undiluted,NULL
2008-05-01,K,calcium,Undiluted,NULL
2008-05-01,L,calcium,Undiluted,NULL
2008-05-01,O,calcium,Undiluted,NULL
2008-05-01,P,calcium,Undiluted,NULL
2008-05-01,R,calcium,Undiluted,NULL
2008-05-01,V,calcium,Undiluted,NULL
2008-11-01,9,calcium,Undiluted,444
2008-11-01,12,calcium,Undiluted,NULL
2008-11-01,24,calcium,Undiluted,NULL
2008-11-01,32,calcium,Undiluted,416
2008-11-01,37,calcium,Undiluted,412
2008-11-01,38,calcium,Undiluted,544
2008-11-01,40,calcium,Undiluted,398
2008-11-01,41,calcium,Undiluted,416
2008-11-01,44,calcium,Undiluted,450
2008-11-01,45,calcium,Undiluted,400
2008-11-01,50,calcium,Undiluted,404
2008-11-01,53,calcium,Undiluted,416
2008-11-01,A,calcium,Undiluted,436
2008-11-01,F,calcium,Undiluted,422
2008-11-01,G,calcium,Undiluted,428
2008-11-01,I,calcium,Undiluted,538
2008-11-01,O,calcium,Undiluted,480
2008-11-01,T,calcium,Undiluted,406
2008-11-01,V,calcium,Undiluted,404
2009-04-01,1,calcium,Undiluted,440
2009-04-01,2,calcium,Undiluted,440
2009-04-01,4,calcium,Undiluted,420
2009-04-01,5,calcium,Undiluted,420
2009-04-01,6,calcium,Undiluted,420
2009-04-01,9,calcium,Undiluted,420
2009-04-01,12,calcium,Undiluted,440
2009-04-01,24,calcium,Undiluted,440
2009-04-01,32,calcium,Undiluted,460
2009-04-01,37,calcium,Undiluted,460
2009-04-01,38,calcium,Undiluted,420
2009-04-01,40,calcium,Undiluted,440
2009-04-01,41,calcium,Undiluted,420
2009-04-01,44,calcium,Undiluted,440
2009-04-01,45,calcium,Undiluted,420
2009-04-01,50,calcium,Undiluted,440
2009-04-01,53,calcium,Undiluted,420
2009-04-01,60,calcium,Undiluted,440
2009-04-01,A,calcium,Undiluted,440
2009-04-01,F,calcium,Undiluted,460
2009-04-01,O,calcium,Undiluted,440
2009-04-01,V,calcium,Undiluted,460
2009-04-01,"Lac N",calcium,Undiluted,420
2009-04-01,"Lac S",calcium,Undiluted,460
2009-08-01,1,calcium,Undiluted,463
2009-08-01,5,calcium,Undiluted,476
2009-08-01,6,calcium,Undiluted,471
2009-08-01,9,calcium,Undiluted,546
2009-08-01,9,calcium,Undiluted,479
2009-08-01,12,calcium,Undiluted,476
2009-08-01,24,calcium,Undiluted,530
2009-08-01,32,calcium,Undiluted,476
2009-08-01,36,calcium,Undiluted,479
2009-08-01,37,calcium,Undiluted,542
2009-08-01,38,calcium,Undiluted,506
2009-08-01,40,calcium,Undiluted,494
2009-08-01,41,calcium,Undiluted,450
2009-08-01,44,calcium,Undiluted,542
2009-08-01,45,calcium,Undiluted,484
2009-08-01,50,calcium,Undiluted,515
2009-08-01,53,calcium,Undiluted,460
2009-08-01,60,calcium,Undiluted,493
2009-08-01,A,calcium,Undiluted,474
2009-08-01,F,calcium,Undiluted,496
2009-08-01,I,calcium,Undiluted,523
2009-08-01,O,calcium,Undiluted,498
2009-08-01,V,calcium,Undiluted,494
2009-08-01,"Lac S",calcium,Undiluted,473
2009-12-01,5,calcium,Undiluted,373
2009-12-01,6,calcium,Undiluted,436
2009-12-01,9,calcium,Undiluted,483
2009-12-01,9,calcium,Undiluted,491
2009-12-01,12,calcium,Undiluted,490
2009-12-01,18,calcium,Undiluted,525
2009-12-01,24,calcium,Undiluted,487
2009-12-01,32,calcium,Undiluted,475
2009-12-01,36,calcium,Undiluted,499
2009-12-01,37,calcium,Undiluted,467
2009-12-01,38,calcium,Undiluted,512
2009-12-01,40,calcium,Undiluted,483
2009-12-01,41,calcium,Undiluted,482
2009-12-01,44,calcium,Undiluted,456
2009-12-01,45,calcium,Undiluted,559
2009-12-01,48,calcium,Undiluted,502
2009-12-01,50,calcium,Undiluted,415
2009-12-01,53,calcium,Undiluted,467
2009-12-01,60,calcium,Undiluted,556
2009-12-01,A,calcium,Undiluted,381
2009-12-01,F,calcium,Undiluted,386
2009-12-01,I,calcium,Undiluted,458
2009-12-01,O,calcium,Undiluted,395
2009-12-01,V,calcium,Undiluted,507
2009-12-01,"Lac S",calcium,Undiluted,475
2010-04-01,1,calcium,Undiluted,682
2010-04-01,2,calcium,Undiluted,692
2010-04-01,5,calcium,Undiluted,668
2010-04-01,6,calcium,Undiluted,660
2010-04-01,9,calcium,Undiluted,634
2010-04-01,9,calcium,Undiluted,526
2010-04-01,12,calcium,Undiluted,698
2010-04-01,24,calcium,Undiluted,582
2010-04-01,32,calcium,Undiluted,616
2010-04-01,37,calcium,Undiluted,650
2010-04-01,38,calcium,Undiluted,734
2010-04-01,40,calcium,Undiluted,638
2010-04-01,41,calcium,Undiluted,686
2010-04-01,44,calcium,Undiluted,650
2010-04-01,45,calcium,Undiluted,650
2010-04-01,50,calcium,Undiluted,628
2010-04-01,53,calcium,Undiluted,640
2010-04-01,60,calcium,Undiluted,748
2010-04-01,A,calcium,Undiluted,590
2010-04-01,F,calcium,Undiluted,714
2010-04-01,I,calcium,Undiluted,602
2010-04-01,O,calcium,Undiluted,734
2010-04-01,V,calcium,Undiluted,740
2010-04-01,"Lac S",calcium,Undiluted,606
2010-04-01,PF,calcium,Undiluted,628
2010-12-01,9,calcium,Undiluted,516
2010-12-01,9,calcium,Undiluted,633
2010-12-01,12,calcium,Undiluted,540
2010-12-01,24,calcium,Undiluted,540
2010-12-01,32,calcium,Undiluted,620
2010-12-01,36,calcium,Undiluted,601
2010-12-01,36,calcium,Undiluted,535
2010-12-01,37,calcium,Undiluted,522
2010-12-01,38,calcium,Undiluted,544
2010-12-01,40,calcium,Undiluted,564
2010-12-01,41,calcium,Undiluted,523
2010-12-01,44,calcium,Undiluted,561
2010-12-01,45,calcium,Undiluted,715
2010-12-01,48,calcium,Undiluted,535
2010-12-01,50,calcium,Undiluted,550
2010-12-01,53,calcium,Undiluted,568
2010-12-01,60,calcium,Undiluted,563
2010-12-01,A,calcium,Undiluted,593
2010-12-01,F,calcium,Undiluted,718
2010-12-01,G,calcium,Undiluted,459
2010-12-01,I,calcium,Undiluted,576
2010-12-01,O,calcium,Undiluted,516
2010-12-01,V,calcium,Undiluted,605
2010-12-01,"Lac S",calcium,Undiluted,546
2011-04-01,5,calcium,Undiluted,690
2011-04-01,6,calcium,Undiluted,412
2011-04-01,9,calcium,Undiluted,468
2011-04-01,9,calcium,Undiluted,708
2011-04-01,12,calcium,Undiluted,490
2011-04-01,24,calcium,Undiluted,490
2011-04-01,32,calcium,Undiluted,356
2011-04-01,37,calcium,Undiluted,624
2011-04-01,38,calcium,Undiluted,392
2011-04-01,40,calcium,Undiluted,422
2011-04-01,41,calcium,Undiluted,576
2011-04-01,44,calcium,Undiluted,424
2011-04-01,45,calcium,Undiluted,298
2011-04-01,50,calcium,Undiluted,796
2011-04-01,53,calcium,Undiluted,502
2011-04-01,60,calcium,Undiluted,320
2011-04-01,A,calcium,Undiluted,406
2011-04-01,F,calcium,Undiluted,432
2011-04-01,G,calcium,Undiluted,336
2011-04-01,I,calcium,Undiluted,422
2011-04-01,O,calcium,Undiluted,340
2011-04-01,V,calcium,Undiluted,464
2011-04-01,"Lac S",calcium,Undiluted,332
2011-04-01,ADS,calcium,Undiluted,336
2011-04-01,KR,calcium,Undiluted,348
2007-11-01,9,magnesium,Undiluted,1710
2007-11-01,10,magnesium,Undiluted,NULL
2007-11-01,11,magnesium,Undiluted,NULL
2007-11-01,12,magnesium,Undiluted,1544
2007-11-01,13,magnesium,Undiluted,NULL
2007-11-01,14,magnesium,Undiluted,NULL
2007-11-01,15,magnesium,Undiluted,NULL
2007-11-01,23,magnesium,Undiluted,NULL
2007-11-01,24,magnesium,Undiluted,1808
2007-11-01,32,magnesium,Undiluted,1418
2007-11-01,41,magnesium,Undiluted,1778
2007-11-01,42,magnesium,Undiluted,NULL
2007-11-01,44,magnesium,Undiluted,1724
2007-11-01,45,magnesium,Undiluted,1444
2007-11-01,50,magnesium,Undiluted,1494
2007-11-01,51,magnesium,Undiluted,NULL
2007-11-01,52,magnesium,Undiluted,NULL
2007-11-01,53,magnesium,Undiluted,1406
2007-11-01,60,magnesium,Undiluted,1672
2008-05-01,1,magnesium,Undiluted,1996
2008-05-01,2,magnesium,Undiluted,1634
2008-05-01,3,magnesium,Undiluted,1862
2008-05-01,4,magnesium,Undiluted,1648
2008-05-01,5,magnesium,Undiluted,2020
2008-05-01,6,magnesium,Undiluted,1606
2008-05-01,7,magnesium,Undiluted,1894
2008-05-01,9,magnesium,Undiluted,1662
2008-05-01,12,magnesium,Undiluted,1862
2008-05-01,24,magnesium,Undiluted,1966
2008-05-01,32,magnesium,Undiluted,1918
2008-05-01,36,magnesium,Undiluted,NULL
2008-05-01,37,magnesium,Undiluted,1726
2008-05-01,38,magnesium,Undiluted,2004
2008-05-01,39,magnesium,Undiluted,NULL
2008-05-01,40,magnesium,Undiluted,2138
2008-05-01,41,magnesium,Undiluted,1868
2008-05-01,45,magnesium,Undiluted,1958
2008-05-01,50,magnesium,Undiluted,2050
2008-05-01,53,magnesium,Undiluted,2014
